Ligand SMILES,Target Name,Kd (nM)
CC(C)[C@@H]1NC(=O)C\C=C\c2cc3cc(ccc3cn2)[C@@H](C)OC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,10.0
CC(C)[C@@H]1NC(=O)C\C=C\c2ccc3ccc(cc3c2)[C@@H](C)OC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,55.0
CC(C)[C@@H]1NC(=O)C(C)(C)\C=C\c2ccc3ccc(nc3c2)[C@@H](C)OC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,4.0
CC(C)[C@@H]1NC(=O)C(C)(C)\C=C\c2cc3cc(ccc3cn2)[C@@H](C)OC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,5.0
CC(C)[C@@H]1OC(=O)C(C)(C)\C=C\c2ccc3ccc(nc3c2)[C@@H](C)NC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,9.0
CC(C)[C@@H]1OC(=O)C(C)(C)\C=C\c2cc3cc(ccc3cn2)[C@@H](C)NC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,10.0
CC(C)[C@@H]1OC(=O)C2(COCOC2)\C=C\c2ccc3ccc(nc3c2)[C@@H](C)NC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,5.0
CC(C)[C@@H]1OC(=O)C2(CCC(O)CC2)\C=C\c2ccc3ccc(nc3c2)[C@@H](C)NC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,5.0
CO[C@H]1CC[C@]2(CC1)\C=C\c1ccc3ccc(nc3c1)[C@@H](C)NC(=O)[C@@H]1CCCN(N1)C(=O)[C@H](C)NC(=O)[C@@H](OC2=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,5.0
CC(C)[C@@H]1OC(=O)C2(CCOCC2)\C=C\c2ccc3ccc(nc3c2)[C@@H](C)NC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,11.0
CC(C)[C@@H]1OC(=O)C2(CCS(=O)(=O)CC2)\C=C\c2ccc3ccc(nc3c2)[C@@H](C)NC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,23.0
CC(C)[C@@H]1OC(=O)C2(COCCOC2)\C=C\c2ccc3ccc(nc3c2)[C@@H](C)NC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,8.0
CC(C)[C@@H]1OC(=O)C(CO)(CO)\C=C\c2ccc3ccc(nc3c2)[C@@H](C)NC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,Peptidyl-prolyl cis-trans isomerase A,11.0
Cn1cncc1C(O)(c1cccnc1)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1,Nuclear receptor ROR-gamma,38.0
Cn1cncc1C(O)(c1ccnc(F)c1)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1,Nuclear receptor ROR-gamma,5.3
OC(c1ccccc1)(c1cccnc1)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1,Nuclear receptor ROR-gamma,76.0
Cn1cncc1C(O)(c1ccnc(c1)C(F)(F)F)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1,Nuclear receptor ROR-gamma,6.4
Cn1cncc1C(O)(c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1)c1ccnc2ccccc12,Nuclear receptor ROR-gamma,0.5
Cn1cncc1C(O)(c1ccc(Cl)cc1)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1,Nuclear receptor ROR-gamma,32.0
COc1nc2ccc(cc2c(Cl)c1Cc1ccc(cc1)-n1cccn1)C(O)(c1cnnn1C)c1cnc(C)n1C,Nuclear receptor ROR-gamma,1.2
COc1nc2ccc(cc2c(Cl)c1Cc1ccc(cc1)-n1cccn1)C(O)(c1cnc(C)n1C)c1cnc(C)n1C,Nuclear receptor ROR-gamma,0.27
COc1nc2ccc(cc2c(Cl)c1Cc1ccc(cc1)-n1cccn1)C(O)c1cnnn1C,Nuclear receptor ROR-gamma,69.0
Cc1cc(ccn1)C(O)(c1cncn1C)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1,Nuclear receptor ROR-gamma,0.6
Cc1nc(C)c(s1)C(O)(c1cncn1C)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1,Nuclear receptor ROR-gamma,1.1
Cn1cncc1C(O)(c1ccc(nc1)C(F)(F)F)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1,Nuclear receptor ROR-gamma,31.0
Cc1nc2ccccc2n1CC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O,Carbonic anhydrase 13,5.7
NS(=O)(=O)c1cc(C(=O)Cn2ccnc2)c(Cl)cc1Cl,Carbonic anhydrase 2,9.1
CN(Cc1cccc(C)c1)C(=O)c1cc(-c2n[nH]c(=O)n2-c2ccccc2C)c(O)cc1O,Heat shock protein HSP 90-alpha/90-beta,5.5
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc2N(CCc2c1)C(C)=O,Heat shock protein HSP 90-alpha/90-beta,51.0
CN(Cc1cccc(c1)-c1cccnc1)C(=O)c1cc(-c2n[nH]c(=O)n2-c2ccccc2C)c(O)cc1O,Heat shock protein HSP 90-alpha/90-beta,35.0
COc1cccc(Cc2n[nH]c3cc(O)c(cc23)C(=O)N(C)c2ccc(cc2)N2CCOCC2)c1,Heat shock protein HSP 90-alpha/90-beta,12.0
CN(Cc1ccccc1C)C(=O)c1cc(-c2n[nH]c(=O)n2-c2ccccc2C)c(O)cc1O,Heat shock protein HSP 90-alpha/90-beta,3.0
COc1ccc(cc1Cl)N(C)C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O,Heat shock protein HSP 90-alpha/90-beta,17.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc(CNS(C)(=O)=O)cc1,Heat shock protein HSP 90-alpha/90-beta,16.0
CCCc1n[nH]c2cc(O)c(cc12)C(=O)N(C)c1ccc(cc1)N1CCOCC1,Heat shock protein HSP 90-alpha/90-beta,5.4
CCC(C)c1n[nH]c2cc(O)c(cc12)C(=O)N(C)c1ccc(cc1)N1CCOCC1,Heat shock protein HSP 90-alpha/90-beta,5.8
COCc1n[nH]c2cc(O)c(cc12)C(=O)N(C)c1ccc(cc1)N1CCOCC1,Heat shock protein HSP 90-alpha/90-beta,12.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc(cc1)N1CCOCC1,Heat shock protein HSP 90-alpha/90-beta,9.0
CC(C)CN(C)C(=O)c1n[nH]c2cc(O)c(cc12)C(=O)N(C)c1ccc(cc1)N1CCOCC1,Heat shock protein HSP 90-alpha/90-beta,63.0
CN(C(=O)c1cc2c(CC3CCCC3)n[nH]c2cc1O)c1ccc(cc1)N1CCOCC1,Heat shock protein HSP 90-alpha/90-beta,7.8
CN(C(=O)c1cc2c(n[nH]c2cc1O)C(=O)N1CCCCC1)c1ccc(cc1)N1CCOCC1,Heat shock protein HSP 90-alpha/90-beta,42.0
CN(Cc1ccccc1)C(=O)c1cc(-c2n[nH]c(=O)n2-c2ccccc2C)c(O)cc1O,Heat shock protein HSP 90-alpha/90-beta,9.8
COc1ccc(CN(C)C(=O)c2cc(-c3n[nH]c(=O)n3-c3ccccc3C)c(O)cc2O)cc1,Heat shock protein HSP 90-alpha/90-beta,35.0
COc1ccccc1CN(C)C(=O)c1cc(-c2n[nH]c(=O)n2-c2ccccc2C)c(O)cc1O,Heat shock protein HSP 90-alpha/90-beta,3.8
CN(Cc1cccs1)C(=O)c1cc(-c2n[nH]c(=O)n2-c2ccccc2C)c(O)cc1O,Heat shock protein HSP 90-alpha/90-beta,3.8
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1cccc(Cl)c1,Heat shock protein HSP 90-alpha/90-beta,89.0
CN(C)CCOCc1ccc(cc1)N(C)C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O,Heat shock protein HSP 90-alpha/90-beta,12.0
COc1ccc(cc1)N(C)C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O,Heat shock protein HSP 90-alpha/90-beta,24.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc(OCCCC#N)cc1,Heat shock protein HSP 90-alpha/90-beta,33.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc(cc1)N1CCNCC1,Heat shock protein HSP 90-alpha/90-beta,4.6
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc(cc1)N1CCOCC1=O,Heat shock protein HSP 90-alpha/90-beta,8.4
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1cccc(F)c1,Heat shock protein HSP 90-alpha/90-beta,61.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc(cc1)C(C)=O,Heat shock protein HSP 90-alpha/90-beta,25.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc(F)cc1,Heat shock protein HSP 90-alpha/90-beta,73.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc2OCCOc2c1,Heat shock protein HSP 90-alpha/90-beta,39.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc2CCN(C(C)=O)c2c1,Heat shock protein HSP 90-alpha/90-beta,52.0
COC1CCN(C1)C(=O)c1n[nH]c2cc(O)c(cc12)C(=O)N(C)c1ccc(cc1)N1CCOCC1,Heat shock protein HSP 90-alpha/90-beta,82.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1cccc(C)c1,Heat shock protein HSP 90-alpha/90-beta,70.0
CN(C(=O)c1cc2c(n[nH]c2cc1O)C(=O)N1CCCC1)c1ccc(cc1)N1CCOCC1,Heat shock protein HSP 90-alpha/90-beta,19.0
CCCCc1n[nH]c2cc(O)c(cc12)C(=O)N(C)c1ccc(cc1)N1CCOCC1,Heat shock protein HSP 90-alpha/90-beta,6.6
CN(C(=O)c1cc2c(CC3CCCCC3)n[nH]c2cc1O)c1ccc(cc1)N1CCOCC1,Heat shock protein HSP 90-alpha/90-beta,42.0
CN(Cc1cccc(c1)-c1cncnc1)C(=O)c1cc(-c2n[nH]c(=O)n2-c2ccccc2C)c(O)cc1O,Heat shock protein HSP 90-alpha/90-beta,71.0
COc1cccc(c1)N(C)C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O,Heat shock protein HSP 90-alpha/90-beta,43.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccccc1,Heat shock protein HSP 90-alpha/90-beta,22.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc(C)cc1,Heat shock protein HSP 90-alpha/90-beta,39.0
CN(C)c1ccc(cc1)N(C)C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O,Heat shock protein HSP 90-alpha/90-beta,22.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc(CN2CCOCC2)cc1,Heat shock protein HSP 90-alpha/90-beta,33.0
CN(CC1CCCO1)C(=O)c1cc(-c2n[nH]c(=O)n2-c2ccccc2C)c(O)cc1O,Heat shock protein HSP 90-alpha/90-beta,56.0
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc(cc1)N1CCN(C)CC1,Heat shock protein HSP 90-alpha/90-beta,3.6
CN(C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O)c1ccc2OCOc2c1,Heat shock protein HSP 90-alpha/90-beta,18.0
C[C@H]1C[C@@H](Nc2ccc(Cl)cc2)c2cc(ccc2N1C(C)=O)-c1ccc(cc1)C(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(cc1)-c1scnc1C)C(C)(C)C,Bromodomain-containing protein 4,4.0
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCNC(=O)C[C@@H]2N=C(c3c(C)c(C)sc3-n3c(C)nnc23)c2ccc(Cl)cc2)C(C)(C)C)cc1,Bromodomain-containing protein 4,17.0
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCNC(=O)C[C@@H]2N=C(c3c(C)c(C)sc3-n3c(C)nnc23)c2ccc(Cl)cc2)C(C)(C)C)cc1,Bromodomain-containing protein 4,27.0
C[C@H]1C[C@@H](Nc2ccc(Cl)cc2)c2cc(ccc2N1C(C)=O)-c1ccc(cc1)C(=O)NCCOCCOCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(cc1)-c1scnc1C)C(C)(C)C,Bromodomain-containing protein 4,3.0
C[C@H]1C[C@@H](Nc2ccc(Cl)cc2)c2cc(ccc2N1C(C)=O)-c1ccc(cc1)C(=O)NCCOCCOCCOCCOCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(cc1)-c1scnc1C)C(C)(C)C,Bromodomain-containing protein 4,8.0
Cc1cn2c(cnc2c(Nc2cc(ns2)C(NC(C)(C)C)c2ccccn2)n1)-c1cn[nH]c1,Aurora kinase B,0.01
CCCNC(=O)c1ccc(CN(C)C(=O)c2cc(C(C)C)c(O)cc2O)cc1,Heat shock protein HSP 90-alpha,3.1
NC(=O)c1cc(F)cc2[nH]c(nc12)-c1cc2CCNCc2o1,Poly [ADP-ribose] polymerase 1,1.8
NC(=O)c1cc(F)cc2[nH]c(nc12)-c1cc2CCNCc2s1,Poly [ADP-ribose] polymerase 1,2.0
Fc1ccc(cc1)-c1ccc([C@H](Cn2ccnc2)NC(=O)c2ccc(cc2)-c2nnc(o2)-c2ccccc2)c(F)c1,Sterol 14-alpha demethylase,6.8
COc1cc2c3cnc4[nH]ccc4c3n([C@@H]3CCCN(C3)C(=O)CC#N)c(=O)c2cc1OC,Receptor-type tyrosine-protein kinase FLT3 [K633Q],100.0
CN(C)CCN1CCN(CC1)c1nc(NCc2ccccc2Cl)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,85.0
CN(C)CCN1CCN(CC1)c1nc(N2CCCCC2c2ccccc2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,60.0
CN(C)C(=O)CN1CCN(CC1)c1nc(NCc2cccc(Cl)c2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,73.0
CN(C)CCn1cc(cn1)-c1nc(NCc2cccc(Cl)c2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,56.0
CN(C)CCN1CCN(CC1)c1nc(NCc2cccc(Cl)c2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,56.0
CN(C)CCCN1CCN(CC1)c1nc(NCc2cccc(Cl)c2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,97.0
Cc1noc(C)c1-c1ccc2nc(nc(NCc3cccc(Cl)c3)c2c1)N1CCN(CC1)C(=O)CO,Bromodomain-containing protein 4,71.0
Cc1noc(C)c1-c1ccc2nc(nc(NCc3cccc(Cl)c3)c2c1)-c1cnn(CCO)c1,Bromodomain-containing protein 4,95.0
CN1CCC(CC1)NC(=O)c1nc(NCc2cccc(Cl)c2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,80.0
Cc1noc(C)c1-c1ccc2nc(nc(NCc3cccc(Cl)c3)c2c1)C(=O)NC1CCOCC1,Bromodomain-containing protein 4,79.0
Cc1noc(C)c1-c1ccc2nc(nc(NCc3cccc(Cl)c3)c2c1)C(=O)NCc1cccnc1,Bromodomain-containing protein 4,56.0
Cc1noc(C)c1-c1ccc2nc(nc(NCc3cccc(Cl)c3)c2c1)C(=O)NCc1cnn(C)c1,Bromodomain-containing protein 4,59.0
CN(C)CCN1CCN(CC1)c1nc(NCc2cncc(Cl)c2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,79.0
CN(C)CCN1CCN(CC1)c1nc(N2CCOCC2c2ccccc2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,28.0
Cc1noc(C)c1-c1ccc2[nH]c(=O)cc(NCc3cccc(Cl)c3)c2c1,Bromodomain-containing protein 4,55.0
Cc1noc(C)c1-c1ccc2nc(nc(NCc3cccc(Cl)c3)c2c1)N1CCN(CCO)CC1,Bromodomain-containing protein 4,56.0
CN(C)CC(=O)N1CCN(CC1)c1nc(NCc2cccc(Cl)c2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,30.0
COCCn1cc(cn1)-c1nc(NCc2cccc(Cl)c2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,92.0
CNC(=O)Cn1cc(cn1)-c1nc(NCc2cccc(Cl)c2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,71.0
CN(C)CCN1CCN(CC1)c1nc(NC2(CC2)c2cccc(Cl)c2)c2cc(ccc2n1)-c1c(C)noc1C,Bromodomain-containing protein 4,86.0
CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C,Gag-Pol polyprotein [489-587],0.083176
OC(C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12,Gag-Pol polyprotein [489-587],0.707946
CC1(C)SC(NC1C(=O)NC(CO)Cc1ccccc1)C(NC(=O)Cc1ccccc1)C(=O)NCc1ccccc1,Gag-Pol polyprotein [489-587],7.9
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C(=O)N(Cc2ccc3ccccc3c2)[C@@H]1Cc1ccccc1,Gag-Pol polyprotein [489-587],0.301995
CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C,Gag-Pol polyprotein [489-587],0.075858
CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C,Gag-Pol polyprotein [489-587],0.977237
CC1(C)SC(NC1C(=O)NC(Cc1ccccc1)C(O)CC(=O)NCC1=NC2C=CC=CC2=N1)C(NC(=O)Cc1ccccc1)C(=O)NCc1ccccc1,Gag-Pol polyprotein [489-587],0.204174
CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@H](C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C)Cc1ccccc1,Gag-Pol polyprotein [489-587],0.034674
OC=C,Gag-Pol polyprotein [489-587],3.9
CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)OC,Gag-Pol polyprotein [489-587],0.234423
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)C)[C@@H](O)CC(O)=O,Gag-Pol polyprotein [489-587],19.0
CC(C)c1cc(ccc1O)C(=O)N1Cc2ccccc2C1,Heat shock protein HSP 90-alpha/90-beta,68.0
CC(C)c1cc(C(=O)N2CCOCC2)c(O)cc1O,Heat shock protein HSP 90-alpha/90-beta,11.0
CC(C)c1cc(C(=O)N2Cc3ccccc3C2)c(O)cc1O,Heat shock protein HSP 90-alpha/90-beta,0.54
COc1cccc(Cl)c1-c1cc(Cl)nc(N)n1,Heat shock protein HSP 90-alpha/90-beta,36.0
Nc1nc(Cl)cc(n1)-c1ccccc1Cl,Heat shock protein HSP 90-alpha/90-beta,83.0
COc1ccc(Cl)c(c1)-c1cc(Cl)nc(N)n1,Heat shock protein HSP 90-alpha/90-beta,48.0
COc1ccc(c(Cl)c1)-c1cc(Cl)nc(N)n1,Heat shock protein HSP 90-alpha/90-beta,28.0
COc1cc(c(Cl)cc1Cl)-c1cc(Cl)nc(N)n1,Heat shock protein HSP 90-alpha/90-beta,6.3
COc1cccc(OC)c1-c1cc(Cl)nc(N)n1,Heat shock protein HSP 90-alpha/90-beta,68.0
Nc1nc(Cl)cc(n1)-c1ccc(Cl)cc1Cl,Heat shock protein HSP 90-alpha/90-beta,12.0
Nc1nc(Cl)cc(n1)-c1cc(OCCN2CCOCC2)c(Cl)cc1Cl,Heat shock protein HSP 90-alpha/90-beta,4.8
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OCCCN1CCOCC1,Serine/threonine-protein kinase B-raf,29.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4ccc(Cl)cc4)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,30.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cccc(c4)C(C)(C)C)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,36.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OCCN1CCOCC1,Serine/threonine-protein kinase B-raf,38.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cccc(c4)C(F)(F)F)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,46.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1O,Serine/threonine-protein kinase B-raf,46.0
COc1cc2ncnc(Oc3ccc(F)c(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,56.0
COc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,61.0
CCOc1cc2c(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)ncnc2cc1OC,Serine/threonine-protein kinase B-raf,67.0
COc1cc2ncnc(Oc3cc(NC(=O)Nc4cc(on4)C(C)(C)C)ccc3F)c2cc1OC,Serine/threonine-protein kinase B-raf,72.0
CCOc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,82.0
COc1cccc(NC(=O)Nc2cccc(Oc3ncnc4cc(OC)c(OC)cc34)c2)c1,Serine/threonine-protein kinase B-raf,90.0
COc1cc2ncnc(Oc3ccc(Cl)c(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,99.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3C)c2cc1OC,Serine/threonine-protein kinase B-raf,38.0
COc1cc2c(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)ncnc2cc1O,Serine/threonine-protein kinase B-raf,57.0
COc1cc2ncnc(Nc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,40.0
COCCOc1cc2c(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)ncnc2cc1OC,Serine/threonine-protein kinase B-raf,48.0
COCCOc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,57.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,73.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4ccc(cc4)C(C)(C)C)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,96.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)c2cc1OCCN1CCCCC1,Serine/threonine-protein kinase B-raf,96.0
COc1cc2ncnc(Oc3cc(NC(=O)Nc4cc(on4)C(C)(C)C)c(F)cc3F)c2cc1OC,Serine/threonine-protein kinase B-raf,46.0
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4ccc(Cl)c(c4)C(F)(F)F)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,98.0
COc1cc2c(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)ncnc2cc1OCCCN1CCOCC1,Serine/threonine-protein kinase B-raf,56.0
COc1cc2c(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C)c3)ncnc2cc1OCCN1CCOCC1,Serine/threonine-protein kinase B-raf,34.0
CNc1cc(OC)c(cc1Cl)C(=O)N[C@@H]1CCN(Cc2ccccc2)[C@@H]1C,D(2) dopamine receptor,0.014
C\N=C(/S)NCCCCc1c[nH]cn1,Histamine H3 receptor,100.0
Cc1ccc(cc1NC(=O)c1ccc(s1)-c1cccnc1)C(=O)NC1CC1,Mitogen-activated protein kinase 14,4.1
Cc1c(cnn1-c1ncccc1C(F)(F)F)C(=O)Nc1cc(ccc1C)C(=O)NC1CC1,Mitogen-activated protein kinase 14,3.3
CCC(NC1CCCC1)C(O)c1ccc(O)c(O)c1,Beta-2 adrenergic receptor,10.0
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,Beta-2 adrenergic receptor,100.0
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,Beta-2 adrenergic receptor,2.5
CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,Beta-2 adrenergic receptor,79.0
C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,Beta-2 adrenergic receptor,0.501187
Fc1cc(ccc1-c1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,Sterol 14-alpha demethylase,50.0
Fc1ccc(Br)cc1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,Sterol 14-alpha demethylase,60.0
Clc1ccccc1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,Sterol 14-alpha demethylase,80.0
COc1ccc(CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)cc1,Sterol 14-alpha demethylase,12.0
