Ligand SMILES,Target Name,Kd (nM)
CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)n1-c1ccc(CC(C)(C)C(F)(F)F)c(F)c1,Nuclear receptor ROR-gamma,4.4
CCc1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(Cl)n1-c1ccc(CC(C)(C)C(F)(F)F)c(F)c1,Nuclear receptor ROR-gamma,5.4
CCc1nc(C(=O)NC[C@@]2(O)CC[C@H](C)CC2)c(C)n1-c1ccc(CC(C(F)(F)F)C(F)(F)F)c(F)c1,Nuclear receptor ROR-gamma,55.0
CCc1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(Cl)n1-c1ncc(CC(C)(C)CC(F)(F)F)cc1OC(F)F,Nuclear receptor ROR-gamma,18.0
CCc1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(Cl)n1-c1c(F)cc(CC(O)(C(F)(F)F)C(F)(F)F)cc1F,Nuclear receptor ROR-gamma,100.0
CCc1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(C)n1-c1ccc(CC(C(F)(F)F)C(F)(F)F)cc1F,Nuclear receptor ROR-gamma,6.5
CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(C)n1-c1ccc(CC(C(F)(F)F)C(F)(F)F)cc1F,Nuclear receptor ROR-gamma,3.3
CCc1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(C#N)n1-c1ccc(CC(C)(C)C(F)(F)F)cc1OC(F)(F)F,Nuclear receptor ROR-gamma,24.0
CCc1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(C(N)=O)n1-c1ccc(CC(C)(C)C(F)(F)F)cc1OC(F)(F)F,Nuclear receptor ROR-gamma,1.9
CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(C#N)n1-c1ccc(CC(C)(C)C(F)(F)F)cc1OC(F)(F)F,Nuclear receptor ROR-gamma,8.3
CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(C#N)n1-c1ccc(CCC(F)(F)F)cc1OC(F)(F)F,Nuclear receptor ROR-gamma,100.0
CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(C#N)n1-c1ncc(CC(C)(C)C(F)(F)F)cc1OC,Nuclear receptor ROR-gamma,12.0
CCc1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(C#N)n1-c1ncc(CC(C)(C)C(F)(F)F)cc1OC,Nuclear receptor ROR-gamma,31.0
CCc1nc(C(=O)NC[C@]2(CC[C@@H](CC2)S(C)(=O)=O)C#N)c(C#N)n1-c1ncc(CC(C)(C)C(F)(F)F)cc1OC,Nuclear receptor ROR-gamma,37.0
CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)n1-c1ncc(CC(C)(C)C(F)(F)F)cc1OC,Nuclear receptor ROR-gamma,1.8
CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(C)n1-c1ncc(CC(C)(C)C(F)(F)F)cc1OC,Nuclear receptor ROR-gamma,8.6
CCc1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(C)n1-c1ncc(CC(C)(C)C(F)(F)F)cc1OC,Nuclear receptor ROR-gamma,21.0
CCc1nc(C(=O)NC[C@]2(CC[C@@H](CC2)S(C)(=O)=O)C#N)c(C)n1-c1ncc(CC(C)(C)C(F)(F)F)cc1OC,Nuclear receptor ROR-gamma,37.0
COc1cc(CC(C)(C)C(F)(F)F)ccc1-n1cc(nc1C)C(=O)NC[C@H]1CC[C@@H](CC1)S(C)(=O)=O,Nuclear receptor ROR-gamma,45.0
COc1cc(CC(C)(C)C(F)(F)F)ccc1-n1cc(nc1C)C(=O)NC[C@@]1(O)CC[C@@H](CC1)S(C)(=O)=O,Nuclear receptor ROR-gamma,65.0
Cc1nc(cn1-c1ccc(CC(C)(C)C(F)(F)F)cc1OC(F)F)C(=O)NCC1CCC(CC1)S(C)(=O)=O,Nuclear receptor ROR-gamma,97.0
Cc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)n1-c1ncc(CC(C)(C)C(F)(F)F)cc1OC(F)F,Nuclear receptor ROR-gamma,9.5
OCC1O[C@H](Sc2cccc(Br)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,37.0
OCC1O[C@H](Sc2ccc(Cl)c(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,17.0
OCC1O[C@H](Sc2cc(Cl)cc(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,80.0
OCC1O[C@H](Sc2cccc(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,49.0
OCC1O[C@@H]([C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1)S(=O)c1ccc(Cl)c(Cl)c1,Galectin-3,10.0
OCC1O[C@@H]([C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1)S(=O)(=O)c1ccc(Cl)c(Cl)c1,Galectin-3,62.0
OCC1O[C@H](Sc2ccc(F)c(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,48.0
OCC1O[C@H](Sc2cc(Cl)c(Cl)cc2Cl)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,60.0
OCC1O[C@H](Sc2cc(Cl)ccc2Cl)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,84.0
OCC1O[C@@H]([C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1)S(=O)c1cccc(Br)c1,Galectin-3,23.0
OCC1O[C@@H]([C@@H](O)C([C@H]1O)n1cc(nn1)-c1c(F)c(F)c(F)c(F)c1F)S(=O)c1ccc(Cl)c(Cl)c1,Galectin-3,2.0
OCC1O[C@H](Sc2cncc(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,35.0
OCC1O[C@H](Sc2cncc(Br)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,23.0
OCC1O[C@H](Sc2cc(Cl)cc(c2)C#N)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,41.0
OCC1O[C@H](Sc2ccc(C#N)c(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,31.0
OCC1O[C@H](Sc2cc(Cl)c(cc2F)C#N)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,29.0
OCC1O[C@H](Sc2ccc(C#N)c(Br)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,43.0
OCC1O[C@H](Sc2cnc(c(Br)c2)C(F)(F)F)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,23.0
OCC1O[C@H](Sc2cnc(C#N)c(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,39.0
OCC1O[C@H](Sc2cc(Cl)c(nn2)C#N)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,54.0
OCC1O[C@H](Sc2ccc(Cl)c(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1c(F)c(F)c(F)c(F)c1F,Galectin-3,37.0
OCC1O[C@@H]([C@@H](O)C([C@H]1O)n1cc(nn1)-c1c(F)c(F)c(F)c(F)c1F)S(=O)(=O)c1ccc(Cl)c(Cl)c1,Galectin-3,13.0
OCC1O[C@H](Sc2cc(Cl)c(F)c(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,18.0
OCC1O[C@H](Sc2cc(Cl)c(Cl)cc2F)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,27.0
OCC1O[C@H](Sc2ccc(F)c(Br)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,24.0
OCC1O[C@H](Sc2ccc(c(Cl)c2)C(F)(F)F)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,31.0
OCC1O[C@H](Sc2cc(Cl)c(Cl)c(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,34.0
OCC1O[C@H](Sc2cc(Cl)ccc2F)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,46.0
OCC1O[C@H](Sc2cc(Br)ccc2F)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,47.0
OCC1O[C@H](Sc2cc(Cl)ccc2CO)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,84.0
OCC1O[C@H](Sc2cccc(I)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,90.0
OCC1O[C@@H]([C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1)S(=O)c1cncc(Br)c1,Galectin-3,28.0
OCC1O[C@@H]([C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1)S(=O)(=O)c1cncc(Br)c1,Galectin-3,31.0
OCC1O[C@H]([C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1)S(=O)c1cncc(Cl)c1,Galectin-3,41.0
OCC1O[C@H](Sc2cncc(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1ccc(F)c(F)c1,Galectin-3,100.0
OCC1O[C@H](Sc2cncc(Br)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1ccc(F)c(F)c1,Galectin-3,47.0
OCC1O[C@H](Sc2cnc(c(Cl)c2)C(F)(F)F)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,0.0
OCC1O[C@H](Sc2cc(Cl)cnc2C(F)(F)F)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,93.0
OCC1O[C@H](Sc2cnc(C#N)c(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1ccc(F)c(F)c1,Galectin-3,0.0
OCC1O[C@H](Sc2ccc(C#N)c(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1ccc(F)c(F)c1,Galectin-3,83.0
CN1C(=O)CCC(N2C(=O)c3cccc(NCCOCCOCCOc4ccc(COc5ccc6oc(nc6c5)-c5ccc(=O)n(C)n5)nc4)c3C2=O)C1=O,Protein cereblon,49.0
Cn1nc(ccc1=O)-c1nc2cc(OCc3ccc(OCCOCCOCCNc4cccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c45)cn3)ccc2o1,Protein cereblon,75.0
Cn1nc(ccc1=O)-c1nc2cc(NC(=O)c3ccc(OCCOCCOCCOCCOCCOCCNc4cccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c45)cn3)ccc2o1,Protein cereblon,75.0
Cn1nc(ccc1=O)-c1nc2cc(NC(=O)c3ccc(OCCOCCOCCNc4cccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c45)cn3)ccc2o1,Protein cereblon,75.0
Cn1nc(ccc1=O)-c1nc2cc(NC(=O)c3ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNc4cccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c45)cn3)ccc2o1,Protein cereblon,49.0
Cn1nc(ccc1=O)-c1nc2cc(NC(=O)c3ccc(OCCOCCOCCOCCNc4cccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c45)cn3)ccc2o1,Protein cereblon,75.0
Cn1nc(ccc1=O)-c1nc2cc(NC(=O)c3ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNc4cccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c45)cn3)ccc2o1,Protein cereblon,75.0
Cn1nc(ccc1=O)-c1nc2cc(NC(=O)c3ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCNc4cccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c45)cn3)ccc2o1,Protein cereblon,75.0
CN1C(=O)CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOc4ccc(nc4)C(=O)Nc4ccc5oc(nc5c4)-c4ccc(=O)n(C)n4)c3C2=O)C1=O,Protein cereblon,49.0
CN1C(=O)CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc4ccc(nc4)C(=O)Nc4ccc5oc(nc5c4)-c4ccc(=O)n(C)n4)c3C2=O)C1=O,Protein cereblon,49.0
CN1C(=O)CCC(N2C(=O)c3cccc(NCCOCCOCCOc4ccc(nc4)C(=O)Nc4ccc5oc(nc5c4)-c4ccc(=O)n(C)n4)c3C2=O)C1=O,Protein cereblon,49.0
CNC(=O)c1ccc2n(c(nc2c1)-c1cc(nc2ccccc12)-c1cncn1C)-c1ccc2NC(=O)CCc2c1,Protein cereblon,40.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ccnc2ccccc12)-c1ccc2NC(=O)CCc2c1,Protein cereblon,49.0
O=C1CCc2cc(cnc2N1)-n1ccnc1,Protein cereblon,16.0
CNC(=O)c1ccc2n(c(Cc3ccccc3OC)nc2c1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,10.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ccnc(OC)c1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,31.0
O=C1CCc2cc(ccc2N1)-n1cncc1-c1ccccc1,Protein cereblon,9.0
CNC(=O)c1ccc2n(c(CO)nc2c1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,11.0
CNC(=O)c1ccc2n(c(CCNC(=O)C3CC3)nc2c1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,27.0
CCOC(=O)c1nc2cc(ccc2n1-c1ccc2NC(=O)CCc2c1)C(=O)NC,Protein cereblon,10.0
CNC(=O)c1ccc2n(c(CCN)nc2c1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,4.0
COC(=O)c1ccc(Nc2ccc3NC(=O)CCc3c2)cc1,Protein cereblon,30.0
CNC(=O)c1ccc2n(c(nc2c1)C(=O)N1CCOCC1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,10.0
O=C(Nc1cnc2NC(=O)CCc2c1)C1CCCc2ccccc12,Protein cereblon,4.0
COC(=O)c1ccc2n(c(nc2c1)-c1ccnc(OC)c1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,4.0
CNC(=O)c1ccc2n(c(nc2c1)-c1cccc(OC)n1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,15.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ccc(OC)nc1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,12.0
CNC(=O)c1ccc2n(c(nc2c1)-c1cc(OC)ccn1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,3.0
CNC(=O)c1ccc2n(c(nc2c1)-c1cccnc1OC)-c1ccc2NC(=O)CCc2c1,Protein cereblon,15.0
COc1ccc(cc1)-c1cncn1-c1ccc2NC(=O)CCc2c1,Protein cereblon,22.0
CNC(=O)c1ccc2n(c(nc2c1)C(C)C)-c1cnc2NC(=O)CCc2c1,Protein cereblon,8.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ccnc(OC)c1)-c1cnc2NC(=O)CCc2c1,Protein cereblon,35.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ccccc1C(=O)NC)-c1ccc2NC(=O)CCc2c1,Protein cereblon,4.0
CNC(=O)c1ccc2n(c(nc2c1)-c1cccc(OC)c1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,17.0
CNC(=O)c1ccc2n(c(nc2c1)-c1cc(OC)ccc1F)-c1ccc2NC(=O)CCc2c1,Protein cereblon,14.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ccccc1CO)-c1ccc2NC(=O)CCc2c1,Protein cereblon,39.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ccccc1N)-c1ccc2NC(=O)CCc2c1,Protein cereblon,6.0
CNC(=O)c1ccc2n(c(nc2c1)-c1cc(OC)cc(C)n1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,6.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ncccc1C(=O)OC)-c1ccc2NC(=O)CCc2c1,Protein cereblon,69.0
CNC(=O)c1ccc2n(c(Cc3ccccc3C(=O)OC)nc2c1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,68.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ncccc1NC(C)=O)-c1ccc2NC(=O)CCc2c1,Protein cereblon,4.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ncccc1N)-c1ccc2NC(=O)CCc2c1,Protein cereblon,31.0
CNC(=O)c1ccc2n(c(nc2c1)-c1cc(OC)ncc1F)-c1ccc2NC(=O)CCc2c1,Protein cereblon,10.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ccncc1C(F)(F)F)-c1ccc2NC(=O)CCc2c1,Protein cereblon,27.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ccnc(CO)c1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,14.0
CNC(=O)c1ccc2n(c(Cc3ccc(cc3OC)C(F)(F)F)nc2c1)-c1ccc2NC(=O)CCc2c1,Protein cereblon,17.0
CNC(=O)c1ccc2n(c(nc2c1)-c1cccnc1C(C)=O)-c1ccc2NC(=O)CCc2c1,Protein cereblon,4.0
CNC(=O)c1ccc2n(c(nc2c1)-c1ncccc1C(=O)NC)-c1ccc2NC(=O)CCc2c1,Protein cereblon,2.0
COC(=O)c1ccc2n(c(nc2c1)C(C)C)-c1ccc2NC(=O)CCc2n1,Protein cereblon,20.0
CNC(=O)c1ccc2n(c(nc2c1)C(C)C)-c1ccc2NC(=O)CCc2n1,Protein cereblon,11.0
CC(C)c1nc2cc(ccc2n1-c1ccc2NC(=O)CCc2n1)C(=O)N(C)C,Protein cereblon,22.0
O=C1CCc2ccc(cc2N1)-n1ccnc1,Protein cereblon,16.0
O=C(N1CCc2cccnc12)c1ccc2NC(=O)CCc2c1,Protein cereblon,23.0
O=C(N1CCCc2ccccc12)c1ccc2NC(=O)CCc2c1,Protein cereblon,5.0
CC(=O)N1CCC(CC1)NC(=O)c1ccc2NC(=O)CCc2c1,Protein cereblon,41.0
O=C(N1CCc2ccccc12)c1cnc2NC(=O)CCc2c1,Protein cereblon,62.0
O=C(N1CCc2cccnc12)c1cnc2NC(=O)CCc2c1,Protein cereblon,3.0
O=C(N1CCCc2ccccc12)c1cnc2NC(=O)CCc2c1,Protein cereblon,1.0
CNc1cc(Nc2cccn(C3CCC[C@@](C)(O)C3)c2=O)nc2c(cnn12)C(=O)NC1CC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@H]3CCC[C@@](C)(O)C3)c2=O)nc2c(cnn12)C(=O)NC1CC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn([C@@H]3CCC[C@](C)(O)C3)c2=O)nc2c(cnn12)C(=O)NC1CC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@H]3C[C@@H](C3)OC)c2=O)nc2c(cnn12)C(=O)NC1CC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@@H]3C[C@@H](C3)OC)c2=O)nc2c(cnn12)C(=O)NC1CC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn(C3CCC[C@@](C)(O)C3)c2=O)nc2c(cnn12)C(=O)N[C@@H]1C[C@@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@H]3C[C@H](F)C3)c2=O)nc2c(cnn12)C(=O)N[C@@H]1C[C@@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@H]3C[C@@H](C3)OC)c2=O)nc2c(cnn12)C(=O)N[C@@H]1C[C@@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@@H]3C[C@@H](C3)OC)c2=O)nc2c(cnn12)C(=O)N[C@@H]1C[C@@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@H]3C[C@H](F)C3)c2=O)nc2c(cnn12)C(=O)NC1CC[C@H]1O,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@H]3C[C@@H]3F)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@@H]1O,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@@H]1O)-c1cn([C@H]2CCCOC2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@H]3C[C@H](F)C3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@H]1O,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@H]3C[C@H](F)C3)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@@H]1O,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1O)-c1cn(C2CCOCC2)c2ncc(F)cc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn([C@@H]3CC[C@H]3OC)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1O,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(Nc2cccn([C@H]3CC[C@@H]3OC)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1O,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@@H]3[C@H]4COC[C@@H]34)c2=O)nc2c(cnn12)C(=O)NC1C[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@@H]3[C@H]4COC[C@@H]34)c2=O)nc2c(cnn12)C(=O)N[C@@H]1C[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@@H]3[C@H]4COC[C@@H]34)c2=O)nc2c(cnn12)C(=O)N[C@H]1C[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn(C3CCOCC3)c2=O)nc2c(cnn12)C(=O)N[C@@H]1C[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn(C3CCOCC3)c2=O)nc2c(cnn12)C(=O)N[C@H]1C[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn(C(C)C)c2=O)nc2c(cnn12)C(=O)N[C@@H]1C[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn(C(C)C)c2=O)nc2c(cnn12)C(=O)N[C@H]1C[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn([C@H]3CC[C@@H](CC3)OC)c2=O)nc2c(cnn12)C(=O)N[C@@H]1C[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@H]3CC[C@@H](CC3)OC)c2=O)nc2c(cnn12)C(=O)N[C@H]1C[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn(C3CC(F)(F)C3)c2=O)nc2c(cnn12)C(=O)NC1C[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn(-c3ccc(C)nc3)c2=O)nc2c(cnn12)C(=O)N[C@@H]1C[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn(-c3ccc(C)nc3)c2=O)nc2c(cnn12)C(=O)N[C@H]1C[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn(C3CC(F)(F)C3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H](O)C1,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn([C@H]3C[C@H](F)C3)c2=O)nc2c(cnn12)C(=O)NC1CC[C@@H](O)C1,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn([C@H]3C[C@H](F)C3)c2=O)nc2c(cnn12)C(=O)NC1CC[C@H](O)C1,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn(C3CC(F)(F)C3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@H](O)C1,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn([C@@H]3C[C@H]3F)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H](O)C1,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn([C@H]3C[C@@H]3F)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H](O)C1,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn([C@H]3C[C@H](F)C3)c2=O)nc2c(cnn12)C(=O)NC1CC[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn(C3CC(F)(F)C3)c2=O)nc2c(cnn12)C(=O)N[H]1CCC1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@H]3C[C@@H]3F)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(Nc2cccn([C@H]3C[C@@H](C3)OC)c2=O)nc2c(cnn12)C(=O)NC1CC[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn([C@@H]3C[C@H]3F)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
